Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPVs;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE
FORNECIMENTO DE 5000 MASCARAS TIPO 2 KN95 C/ MARCAÇÃO CE - COVID-19 ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"18143000-3, Equipamento (vestuário) de protecção";Município de Ílhavo (506920887);EUROSAFE - MANUFACTURING OF MILITARY & SAFETY UNIFORMS UNIPESSOAL LDA (505826801);"14.300,00 €";22-04-2020;26-03-2020;15 dias;"Portugal, Aveiro, Ílhavo";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
02/ADe.20.1056 - Equipamento de proteção individual II - COVID 19 ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";"PTTEX - Industria Textil, Lda (514863471)";"303.500,00 €";22-04-2020;15-04-2020;260 dias;"Portugal, Porto, Amarante<BR/>Portugal, Porto, Penafiel";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
SOROS CLORETO DE SODIO - PLANO CONTINGENCIA COVID-19;Ao abrigo de acordo-quadro (art.º 258.º);Aquisição de bens móveis;"33690000-3, Medicamentos vários";"Serviço de Saúde da Região Autónoma da Madeira, E. P. E. (511228848)";"FRESENIUS KABI PHARMA PORTUGAL,LDA (504293753)";"79.520,00 €";21-04-2020;26-03-2020;280 dias;"Portugal, Região Autónoma da Madeira";Artigo 258.º do Código dos Contratos Públicos;;;;;;;1;2 viaturas OPEL VIVARO L1 H1 COMBI 9L 2.0 CDTI 114 cv;false;;false;
SOROS CLORETO DE SODIO - PLANO CONTINGENCIA COVID-19;Ao abrigo de acordo-quadro (art.º 258.º);Aquisição de bens móveis;"33690000-3, Medicamentos vários";"Serviço de Saúde da Região Autónoma da Madeira, E. P. E. (511228848)";"LABESFAL-LABORATORIOS ALMIRO,SA (501169580)";"2.760,00 €";21-04-2020;26-03-2020;280 dias;"Portugal, Região Autónoma da Madeira";Artigo 258.º do Código dos Contratos Públicos;;;;;;;1;2 viaturas OPEL VIVARO L1 H1 COMBI 9L 2.0 CDTI 114 cv;false;;false;
aquisição de pilaretes de segurança - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"34928110-2, Barreiras rodoviárias";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";Manutan Unipessoal Lda (504779079);"4.902,12 €";21-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de 20 termómetros infravermelhos - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"38412000-6, Termómetros";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"DUEKIPA - Comércio de Equipamentos Médico-Hospitalares, Lda. (508690102)";"3.400,00 €";21-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de 20 termómetros infravermelhos - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"38412000-6, Termómetros";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"Bramédica - Material Cirúrgico e Hospitalar,Lda. (502614366)";"4.100,00 €";21-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE SERVIÇOS DE INTERNET ATRAVÉS DA COMPRA DE EQUIPAMENTOS DE BLM (BANDA LARGA MÓVEL) - Critérios Materiais – Regime Excecional DL 10-A/2020 de 13 de março (Situação Epidemiológica do novo coronavirus - COVID 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"48220000-6, Pacote de software para Internet e intranet";Município de Paredes (506656128);"MEO - SERVIÇOS DE COMUNICAÇÕES E MULTIMÉDIA, S.A (504615947)";"50.810,16 €";21-04-2020;21-04-2020;20 dias;"Portugal, Porto, Paredes";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;25-05-2020;"50.810,16 €";Serviços Concluídos;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1145780;false;
"Fornecimento de refeições para espaços de acolhimento para doentes e casos sociais (Espaço COVID-19 e Espaço Não COVID), COMI (Centro Operações Municipais Integradas) e Centro de Testes COVID";Ajuste Direto Regime Geral;Aquisição de serviços;"55520000-1, Serviços de fornecimento de refeições (catering)";Município da Amadora (505456010);"Uniself - Sociedade de Restaurantes Públicos e Privados, S.A. (501323325)";"35.000,00 €";21-04-2020;16-04-2020;82 dias;"Portugal, Lisboa, Amadora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_187663!exportProcedure.action;false;
207G000025 - Aquisição de bombas e seringas - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33194120-3, Material de infusão";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"B.Braun Medial, Lda. (501506543)";"491.520,00 €";21-04-2020;21-04-2020;90 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AP 624 - Aquisição de Testes Pesquisa de Coronavírus (Covid-19) (PCR);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696200-7, Reagentes para análises ao sangue";"Administração Regional de Saúde do Norte, I. P. (503135593)";"Unianálises Medicina Laboratorial, Lda (502541253)";"21.500,00 €";21-04-2020;20-04-2020;8 dias;"Portugal, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de 9 tv lcd para unidade de convalescença de valença - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"32320000-2, Equipamento audiovisual e de televisão";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"Pinheiro & Santos, Lda. (501853618)";"1.665,00 €";21-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE COMPUTADORES PORTÁTEIS  - Critérios Materiais – Regime Excecional DL 10-A/2020 de 13 de março (Situação Epidemiológica do novo Coronavírus – COVID 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"30213100-6, Computadores portáteis";Município de Paredes (506656128);"Porto Editora, S.A. (500221103)";"164.150,00 €";21-04-2020;21-04-2020;20 dias;"Portugal, Porto, Paredes";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;27-08-2020;"164.150,00 €";Fornecimento Concluído;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1145278;false;
"AD 23/20 - Aquisição de routers com ligação à internet, para garantir o acesso universal à Educação - Pandemia COVID 19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"32552410-4, Modems";Município de Gondomar (506848957);"MEO - Serviços de Comunicações e Multimédia, S.A. (504615947)";"29.500,00 €";21-04-2020;20-04-2020;91 dias;"Portugal, Porto, Gondomar";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Material de Proteção Individual EPI’s no âmbito da Pandemia COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"18143000-3, Equipamento (vestuário) de protecção";Município de Oliveira do Bairro (501128840);"Enerre, Produções e Representações, Lda (500732680)";"21.500,00 €";21-04-2020;20-04-2020;3 dias;"Portugal, Aveiro, Oliveira do Bairro";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/Mzk0OTA3;false;
Aquisição de Equipamento de Protecção Individual Descartável (COVID.;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33141000-0, Material médico não químico descartável e produtos hematológicos";Estado-Maior-General das Forças Armadas (EMGFA) (600010180);"Enerre, Produções e Representações, Lda (500732680)";"1.065.850,00 €";21-04-2020;06-04-2020;10 dias;Portugal;"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/MzkwNjUy;false;
aquisição ecg portátil - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"DMSoftware, Lda. (513633464)";"2.800,00 €";20-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Fornecimento e entrega de máscaras comunitárias, no âmbito da prevenção da Covid-19";Ajuste Direto Regime Geral;Sociedade<br/>Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Município da Covilhã (505330768);"Dicasi - Brands, Ldª (504097717)";"108.210,00 €";20-04-2020;17-04-2020;15 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE TABLETS E COMPUTADORES PORTÁTEIS  - Critérios Materiais – Regime Excecional DL 10-A/2020 de 13 de março (Situação Epidemiológica do novo Coronavírus – COVID 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"30213000-5, Computadores pessoais";Município de Paredes (506656128);"BCN - Sistemas de Escritório e Imagem, SA (505317087)";"83.036,75 €";20-04-2020;20-04-2020;10 dias;"Portugal, Porto, Paredes";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;25-05-2020;"83.036,75 €";Fornecimento Concluído;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1145171;false;
"aquisição 3 monitores sinais vitais, 4 monitores multiparâmetros e 1 monitor desfibrilhador - covid-19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"Clinifar - Produtos Clínicos e Farmacêuticos, S.A. (503281115)";"15.500,00 €";20-04-2020;26-03-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de serviços para elaboração de testes Covid 19;Ajuste Direto Regime Geral;Aquisição de serviços;"85111810-1, Serviços de análise sanguínea";Município do Barreiro (506673626);"Labocentro - Laboratório da Portela, S.A. (500830380)";"49.500,00 €";20-04-2020;09-04-2020;15 dias;"Portugal, Setúbal, Barreiro";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
VISEIRA DE PROTECÇÃO PARA PLANO CONTIGENCIA COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital Garcia de Orta, E. P. E. (506361470)";"GLINTT-BUSINESS SOLUTIONS, LDA (503502537)";"67.200,00 €";20-04-2020;24-03-2020;2 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Realização de até 1000 testes rápidos COVID 19;Ajuste Direto Regime Geral;Aquisição de serviços;"85148000-8, Serviços de análises clínicas";Município de Proença-a-Nova (505377802);HEMOBIOLAB-LABORATORIO DE ANALISES CLINICAS LIMITADA (501084614);"25.000,00 €";20-04-2020;03-04-2020;90 dias;"Portugal, Castelo Branco, Proença-a-Nova";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
9307920	Aquisição de Testes rápidos - Covid-19 ;Ajuste Direto Regime Geral;Locação de bens móveis<br/>Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"CEPHEID IBÉRIA, S.L.U (B-88063722)";"24.000,00 €";20-04-2020;25-03-2020;1 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
9303620	Aquisição de zaragatoas UTM Covid-19 ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Quilaban, Lda (500399670)";"17.500,00 €";20-04-2020;23-03-2020;1 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
9287920	Aquisição de Testes e Zaragatoas - Covid-19 ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"CEPHEID IBÉRIA, S.L.U (B-88063722)";"43.500,00 €";20-04-2020;23-03-2020;1 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
9265720 - Inativador de virus Covid-19  ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";WERFEN PORTUGAL LDA. (501086110);"570,00 €";20-04-2020;10-03-2020;1 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Fornecimento de equipamento de proteção individual - Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Município de Ílhavo (506920887);"Enerre, Produções e Representações, Lda (500732680)";"88.550,00 €";20-04-2020;20-04-2020;5 dias;"Portugal, Aveiro, Ílhavo";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
MASCARAS P2 PARA PLANO CONTIGENCIA COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital Garcia de Orta, E. P. E. (506361470)";TERESA RAQUEL CAETANO ANDRÉ CANTINHO (227302125);"60.000,00 €";20-04-2020;06-04-2020;2 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Material para Proteção Diverso (COVID-19);Consulta Prévia;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"Medline Int. Portugal Unipessoal, Lda (510533515)";"300,00 €";20-04-2020;11-03-2020;15 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Material para Proteção Diverso (COVID-19);Consulta Prévia;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";FACTOR PLUS SA           (502810645);"4.380,00 €";20-04-2020;11-03-2020;15 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
31022220_Reagentes Corona Vírus- Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33600000-6, Produtos farmacêuticos";"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";BIOPORTUGAL QUIMICO FARMACEUTICA (502380543);"200.000,00 €";20-04-2020;06-04-2020;270 dias;"Portugal, Santarém, Torres Novas";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Colocação de gases O2 e Vácuo e vacuómetros, nos contentores do COVID_19 instalados no CHUSJ,EPE";Ajuste Direto Regime Geral;Aquisição de serviços;"50000000-5, Serviços de reparação e manutenção";"Centro Hospitalar Universitário de São João, E. P. E. (509821197)";AIR LIQUIDE MEDICINAL (501576436);"16.575,14 €";20-04-2020;18-03-2020;30 dias;"Portugal, Porto, Porto";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
67/AD/2020  Fornecimento de máscaras COVID -19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Município de Silves (506818837);"Fourheka, Unipessoal, Lda. (514955201)";"26.000,00 €";20-04-2020;17-04-2020;8 dias;"Portugal, Faro, Silves";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;20-04-2020;"26.000,00 €";Foi entregue antes da data prevista;;;Não aplicável.;Não aplicável.;false;https://www.cm-silves.pt;false;
207G000018 - Aquisição de equipamento de infusão para fazer face ao Covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33194120-3, Material de infusão";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";b.braun (501506543);"63.000,00 €";19-04-2020;20-03-2020;2 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_186540!exportProcedure.action;false;
Aquisição de respirador de partículas P2 - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"FARMACIA CASTRO MENDES FCM, LDA. (514241756)";"6.000,00 €";19-04-2020;12-03-2020;1 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras cirúrgicas - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";RACLAC LDA (507992822);"4.900,00 €";19-04-2020;12-03-2020;10 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Material para Proteção Diverso (COVID-19);Consulta Prévia;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"Batist Medical Portugal Unipessoal, La (508592909)";"45.516,00 €";19-04-2020;11-03-2020;15 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de material para proteção diverso - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital da Senhora da Oliveira Guimarães, E. P. E. (508080827)";"Oasipor-Medicalwear, SA. (502260750)";"56.000,00 €";19-04-2020;12-03-2020;15 dias;"Portugal, Braga, Guimarães";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Maca de Transporte de doentes COVID, destinado ao CHULC -EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Universitário de Lisboa Central, E.P.E. (CHULC) (508080142)";PROTILIS PORTUGAL (510043607);"8.474,00 €";18-04-2020;31-03-2020;15 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de EPI's para Combate à COVID-19, para a ULSNA, EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Norte Alentejano, E. P. E. (508094461)";"Yiwu City Fangge Paper Crafts Co, Ltd (91330782MA28POXF)";"368.878,48 €";17-04-2020;15-04-2020;5 dias;"Portugal, Portalegre";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de rx portáteis - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";Fujifilm Europe GMBH - Sucursal em Portugal (980456517);"150.000,00 €";17-04-2020;16-04-2020;30 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de rx portátil - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";APR - Tecnologia Saúde e Pessoas (515570095);"59.500,00 €";17-04-2020;16-04-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Artigos Descartáveis para o S. Alimentação (COVID-19);Concurso público;Aquisição de bens móveis;"39222100-5, Material descartável para fornecimento de refeições (catering)";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"Visipapel, Lda. (502020733)";"20.206,44 €";17-04-2020;09-04-2020;1 dias;"Portugal, Viana do Castelo, Viana do Castelo";Artigo 155.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1132966;false;
aquisição monitor sinais vitais com suporte rodado - covid-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"IBERDATA - Equipamentos, SA (501904921)";"1.500,00 €";17-04-2020;16-04-2020;15 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Testes Strep Pneumonia, à Abbott, no âmbito do vírus COVID-19 ";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33698000-9, Produtos para fins clínicos";"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";abbott rapid (502518863);"85.800,00 €";17-04-2020;06-04-2020;1 dias;"Portugal, Lisboa, Amadora";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
9287920 - Aquisição de Testes e Zaragatoas - Covid-19  ;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"CEPHEID IBÉRIA, S.L.U (B-88063722)";"43.500,00 €";17-04-2020;23-03-2020;1 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
3020007261 ETNA- TAPPERWARE COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44410000-7, Artigos para casa-de-banho e cozinha";Ministério da Defesa Nacional - Marinha (600012662);ADOCEQUIPA - EQUIPAMENTOS (504725360);"7.124,00 €";17-04-2020;25-03-2020;1 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;20-04-2020;"7.124,00 €";;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de testes COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33694000-1, Meios de diagnóstico";CIMRL - Comunidade Intermunicipal da Região de Leiria (508035546);"Labeto - Centro de Análises Bioquimicas, S.A (500609152)";"67.500,00 €";17-04-2020;26-03-2020;30 dias;"Portugal, Leiria, Leiria";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
SP NPD 3020007778 - SERVIÇO DE LIMPEZA DOS CENTRO DE ACOLHIMENTO COVID19;Ajuste Direto Regime Geral;Aquisição de serviços;"90919200-4, Serviços de limpeza de escritórios";Ministério da Defesa Nacional - Marinha (600012662);"INTERLIMPE - FACILITY SERVICES, S.A (502611057)";"254.002,65 €";17-04-2020;08-04-2020;60 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento não integral do contrato (Anulado ou Declarado Nulo);12-06-2020;"254.002,65 €";;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/MzkwOTAz;false;
aluguer de 1 ventilador v60 - covid-19;Ajuste Direto Regime Geral;Aquisição de serviços<br/>Locação de bens móveis;"85100000-0, Serviços de saúde";"Unidade Local de Saúde do Alto Minho, E. P. E. (508786193)";"Linde Saúde, Lda. (500125546)";"994,50 €";17-04-2020;15-04-2020;153 dias;"Portugal, Viana do Castelo, Viana do Castelo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
